'userID','songID','rating'
24017,65207,5
24017,83554,2
24017,83894,5
24017,83977,5
24018,1792,5
24018,2086,5
24018,11870,5
24018,64918,5
24018,79205,5
24018,80247,5
24018,86976,5
24018,88460,5
24018,96122,5
24018,101584,5
24019,10591,2
24019,19670,3
24019,24893,2
24019,29721,3
24019,43579,2
24019,59393,4
24019,67362,3
24019,74793,3
24019,97187,1
24019,121535,5
24020,4095,1
24020,4438,5
24020,9475,5
24020,15205,5
24020,32687,5
24020,58149,5
24020,59889,3
24020,93346,5
24020,94604,5
24020,111444,1
24021,6912,4
24021,17690,5
24021,17910,5
24021,21878,1
24021,27435,4
24021,36126,5
24021,42717,5
24021,57071,4
24021,83434,5
24021,116526,5
24022,13938,5
24022,15418,5
24022,34968,3
24022,40451,5
24022,52439,5
24022,57692,5
24022,82913,5
24022,101799,3
24022,102059,5
24022,105265,4
24023,271,3
24023,1209,3
24023,2263,5
24023,17841,3
24023,68586,5
24023,75260,5
24023,95277,4
24023,118191,5
24023,121256,1
24023,125099,5
24024,9313,5
24024,12882,5
24024,16548,5
24024,26412,5
24024,29371,5
24024,52664,5
24024,69569,5
24024,82763,5
24024,128803,2
24024,136196,2
24025,21353,3
24025,31672,5
24025,37490,2
24025,91386,3
24025,91780,3
24025,96430,4
24025,96567,3
24025,118106,3
24025,121294,4
24025,129496,3
24026,35718,3
24026,53597,3
24026,72319,3
24026,77933,4
24026,92074,3
24026,93568,3
24026,113367,2
24026,117184,3
24026,127604,4
24026,135383,4
24027,1129,5
24027,30323,4
24027,70980,5
24027,79550,2
24027,83093,1
24027,91089,4
24027,92741,5
24027,100429,5
24027,100755,3
24027,134229,5
24028,16364,5
24028,27904,3
24028,34578,5
24028,37854,5
24028,39257,5
24028,48346,5
24028,70791,5
24028,72261,5
24028,73339,5
24028,113901,5
24029,16522,4
24029,25172,5
24029,26036,2
24029,55622,5
24029,56167,5
24029,75811,2
24029,89047,5
24029,98988,5
24029,128104,2
24029,132673,4
24030,9681,1
24030,13651,5
24030,28985,5
24030,36263,5
24030,79578,2
24030,107034,2
24030,109485,5
24030,119541,1
24030,123930,1
24030,129635,1
24031,48922,1
24031,51340,3
24031,70422,1
24031,81380,2
24031,88855,1
24031,101825,1
24031,109093,1
24031,115902,1
24031,122160,1
24031,127131,3
24032,23170,5
24032,26730,2
24032,32710,5
24032,33048,5
24032,40419,5
24032,53200,2
24032,54004,5
24032,55861,5
24032,60816,5
24032,67694,3
24033,7884,5
24033,29150,2
24033,31864,1
24033,32850,5
24033,67605,5
24033,67694,5
24033,77568,1
24033,90562,1
24033,103820,2
24033,108941,5
24034,833,3
24034,29498,3
24034,45767,3
24034,62099,2
24034,114523,2
24034,119594,3
24034,123706,4
24034,123872,3
24034,130360,4
24034,130850,1
24035,2009,5
24035,3517,5
24035,54702,5
24035,68482,5
24035,68553,2
24035,79813,5
24035,91459,2
24035,93069,5
24035,95743,5
24035,132355,5
24036,911,5
24036,12960,5
24036,21675,5
24036,26372,5
24036,37297,5
24036,39447,5
24036,51340,5
24036,53231,5
24036,121401,5
24036,126303,5
24037,9017,3
24037,66123,5
24037,77048,1
24037,82087,5
24037,93472,1
24037,98510,1
24037,101847,4
24037,126757,4
24037,131533,5
24037,133257,5
24038,20623,4
24038,36580,3
24038,55655,4
24038,58676,2
24038,75632,2
24038,78639,3
24038,83110,5
24038,95280,2
24038,103692,3
24038,127213,5
24039,1422,2
24039,22060,5
24039,38259,5
24039,41872,5
24039,43248,5
24039,67940,5
24039,70885,5
24039,71235,5
24039,107632,5
24039,110818,5
24040,3450,5
24040,7963,4
24040,16201,4
24040,25602,1
24040,29145,2
24040,50978,1
24040,63497,4
24040,100436,3
24040,104960,4
24040,128390,1
24041,3785,4
24041,22604,1
24041,45824,1
24041,51388,4
24041,52573,1
24041,73054,1
24041,77029,1
24041,89762,4
24041,112571,4
24041,124137,5
24042,19169,5
24042,50727,5
24042,53548,5
24042,83902,5
24042,104710,5
24042,125356,5
24042,129203,5
24042,129630,5
24042,133678,4
24042,135121,5
24043,12189,3
24043,14614,4
24043,35424,3
24043,63864,5
24043,89587,3
24043,98357,5
24043,115333,4
24043,119961,1
24043,132793,4
24043,136056,5
24044,5742,1
24044,9488,4
24044,21157,4
24044,23072,5
24044,45000,1
24044,51521,5
24044,90823,4
24044,116089,5
24044,128261,5
24044,132160,1
24045,1209,2
24045,2492,3
24045,18210,2
24045,27989,3
24045,40712,3
24045,50847,3
24045,68799,2
24045,97030,2
24045,126601,4
24045,135789,4
24046,9571,1
24046,12932,2
24046,19110,3
24046,33800,5
24046,50629,1
24046,57462,5
24046,73583,5
24046,94535,3
24046,124546,5
24046,133760,5
24047,2648,5
24047,20274,5
24047,25869,5
24047,27971,5
24047,29595,5
24047,33176,1
24047,45934,5
24047,50150,5
24047,78174,5
24047,98325,5
24048,10174,5
24048,20247,5
24048,54907,3
24048,56070,1
24048,56196,2
24048,75858,3
24048,76490,1
24048,85295,1
24048,121455,4
24048,128791,1
24049,25957,5
24049,42237,3
24049,53352,5
24049,54407,4
24049,55360,3
24049,77376,3
24049,88347,4
24049,109555,4
24049,117717,5
24049,128710,5
24050,17029,3
24050,20225,4
24050,27657,4
24050,32647,2
24050,62172,4
24050,67708,4
24050,102292,3
24050,114523,5
24050,115935,4
24050,123176,4
24051,8572,5
24051,18510,1
24051,21132,1
24051,23157,3
24051,46566,5
24051,52964,3
24051,65128,3
24051,70553,4
24051,116763,3
24051,135532,1
24052,2896,5
24052,36560,1
24052,37725,1
24052,47251,1
24052,50692,1
24052,65081,1
24052,73253,5
24052,116144,5
24052,125626,5
24052,131809,5
24053,10852,5
24053,13859,5
24053,19714,1
24053,34334,1
24053,43922,5
24053,59736,5
24053,63963,5
24053,96736,5
24053,100333,5
24053,123772,1
24054,2001,4
24054,21157,2
24054,36985,1
24054,50849,1
24054,65628,1
24054,68142,1
24054,73739,4
24054,87805,5
24054,91825,1
24054,99890,1
24055,16303,5
24055,17684,1
24055,19091,5
24055,20481,1
24055,29524,5
24055,51800,5
24055,69387,5
24055,95580,4
24055,102315,5
24055,132279,5
24056,19102,5
24056,23135,5
24056,24407,5
24056,31988,4
24056,34313,5
24056,44022,3
24056,46400,5
24056,54335,5
24056,72253,5
24056,122077,4
24057,3985,5
24057,12084,5
24057,34153,5
24057,49521,5
24057,50303,5
24057,75565,4
24057,85051,1
24057,110003,2
24057,114534,5
24057,114969,5
24058,7843,3
24058,14761,3
24058,15272,2
24058,29239,3
24058,49112,4
24058,55099,2
24058,83892,2
24058,99191,2
24058,113497,2
24058,136301,2
24059,6099,4
24059,8290,2
24059,9485,2
24059,11520,3
24059,13337,2
24059,40751,4
24059,56420,5
24059,84538,4
24059,114859,5
24059,119613,5
24060,22065,1
24060,22246,5
24060,25348,1
24060,34420,5
24060,36203,5
24060,51262,5
24060,54099,5
24060,60984,5
24060,108631,1
24060,115996,5
24061,6501,5
24061,13113,5
24061,32676,5
24061,46889,5
24061,61462,5
24061,69985,4
24061,91576,5
24061,106296,5
24061,106970,4
24061,132170,5
24062,16173,2
24062,16548,1
24062,31735,5
24062,33587,3
24062,39762,1
24062,40912,2
24062,53404,1
24062,103569,3
24062,111080,4
24062,124588,1
24063,29721,1
24063,76952,4
24063,79846,4
24063,84700,4
24063,96122,4
24063,105929,3
24063,118166,1
24063,118377,4
24063,119103,3
24063,127624,4
24064,1301,4
24064,5666,4
24064,24427,3
24064,52417,2
24064,56783,3
24064,59052,4
24064,68504,3
24064,71341,5
24064,105128,4
24064,112184,5
24065,3632,3
24065,7657,1
24065,13859,3
24065,46218,4
24065,48731,4
24065,64148,4
24065,85346,3
24065,97474,4
24065,104367,4
24065,115219,1
24066,22950,5
24066,35629,5
24066,67840,5
24066,71416,1
24066,73703,5
24066,94535,5
24066,112004,4
24066,120525,5
24066,130663,5
24066,132189,5
24067,13223,1
24067,37249,1
24067,52671,2
24067,63477,3
24067,70305,1
24067,78138,1
24067,105505,3
24067,107458,1
24067,109565,5
24067,110674,2
24068,23277,5
24068,26730,5
24068,54571,5
24068,68898,5
24068,75632,5
24068,101163,5
24068,120147,5
24068,120752,5
24068,131075,5
24068,136141,5
24069,14721,5
24069,33079,5
24069,37201,2
24069,43827,5
24069,60465,4
24069,60888,5
24069,80634,2
24069,94014,5
24069,100991,1
24069,107814,5
24070,29070,4
24070,62443,4
24070,64705,4
24070,78252,2
24070,89445,4
24070,89877,5
24070,114692,4
24070,117742,5
24070,129466,4
24070,134978,5
24071,43589,4
24071,43592,3
24071,52511,4
24071,55655,3
24071,58748,4
24071,59736,4
24071,72700,2
24071,72928,4
24071,100281,4
24071,106958,5
24072,22903,5
24072,29644,5
24072,41347,5
24072,65628,5
24072,105433,5
24072,105461,5
24072,108526,1
24072,112120,5
24072,112495,5
24072,135591,5
24073,7209,1
24073,17074,3
24073,18839,3
24073,34154,1
24073,35132,5
24073,55622,2
24073,62954,5
24073,64009,4
24073,122065,4
24073,131666,1
24074,1573,3
24074,15813,4
24074,34452,5
24074,35718,5
24074,37272,3
24074,72328,5
24074,76071,4
24074,77843,4
24074,81719,5
24074,107478,5
24075,205,1
24075,14949,1
24075,45498,1
24075,49135,1
24075,53200,3
24075,83977,2
24075,86601,1
24075,105078,1
24075,107914,1
24075,112054,1
24076,1724,3
24076,35554,2
24076,41036,4
24076,54393,5
24076,57823,3
24076,89012,4
24076,100245,3
24076,100376,3
24076,114402,3
24076,136251,3
24077,15759,3
24077,21455,4
24077,33340,4
24077,35645,4
24077,45498,1
24077,53062,4
24077,76769,5
24077,79400,3
24077,112389,4
24077,115975,5
24078,8112,1
24078,19986,3
24078,20148,1
24078,33071,3
24078,36516,4
24078,48879,4
24078,77358,1
24078,118677,1
24078,126303,4
24078,134870,5
24079,13780,4
24079,26128,1
24079,49752,5
24079,57885,5
24079,68137,5
24079,70362,5
24079,82913,4
24079,88233,5
24079,112328,1
24079,121705,3
24080,34669,5
24080,84464,5
24080,89763,5
24080,90244,5
24080,92626,1
24080,101360,1
24080,102872,5
24080,103833,5
24080,105439,5
24080,126946,5
24081,11386,1
24081,13920,3
24081,15512,1
24081,38465,1
24081,67423,5
24081,69618,1
24081,70553,1
24081,73689,1
24081,89164,1
24081,120292,1
24082,4770,1
24082,19299,1
24082,37122,1
24082,41097,3
24082,47824,2
24082,48018,2
24082,48696,1
24082,67682,1
24082,74633,1
24082,121535,1
24083,139,5
24083,1505,5
24083,11649,5
24083,18601,5
24083,79862,5
24083,93436,5
24083,95297,5
24083,104551,5
24083,133173,1
24083,136673,5
24084,31821,2
24084,40816,4
24084,52422,1
24084,59736,5
24084,70725,3
24084,89837,1
24084,111644,5
24084,123403,4
24084,127036,3
24084,127820,5
24085,3985,1
24085,19862,2
24085,35507,2
24085,46083,1
24085,46142,1
24085,49107,2
24085,74506,1
24085,78354,3
24085,90853,1
24085,112545,1
24086,4752,2
24086,6387,1
24086,8147,2
24086,58748,4
24086,76449,2
24086,92759,1
24086,99234,4
24086,106768,1
24086,107837,1
24086,115941,1
24087,6169,4
24087,36580,4
24087,37359,5
24087,54792,5
24087,56015,5
24087,62149,3
24087,76449,2
24087,110449,4
24087,127717,5
24087,129225,5
24088,22746,5
24088,26890,5
24088,61142,2
24088,77172,1
24088,82763,5
24088,83588,3
24088,89645,5
24088,113860,4
24088,114471,1
24088,122786,5
24089,8112,5
24089,11052,5
24089,15635,5
24089,41259,5
24089,49804,3
24089,54119,5
24089,93546,4
24089,108846,3
24089,109564,5
24089,132288,4
24090,15503,1
24090,17706,3
24090,38904,4
24090,42098,2
24090,44313,2
24090,47277,2
24090,88910,1
24090,118991,3
24090,126206,1
24090,133108,3
24091,15424,4
24091,18930,5
24091,18937,3
24091,23767,5
24091,28664,5
24091,32801,5
24091,66749,3
24091,74249,5
24091,82163,5
24091,102759,5
24092,12861,3
24092,25206,2
24092,27423,5
24092,45560,5
24092,52543,4
24092,75533,5
24092,77811,4
24092,96195,5
24092,120624,4
24092,130674,3
24093,4091,5
24093,28664,5
24093,44728,4
24093,58653,5
24093,62770,5
24093,67923,3
24093,69652,4
24093,74506,4
24093,79017,4
24093,115653,4
24094,5203,1
24094,17746,1
24094,28636,2
24094,51690,2
24094,72932,2
24094,86566,3
24094,87414,1
24094,94998,2
24094,115178,4
24094,115459,2
24095,7598,3
24095,44708,1
24095,56324,4
24095,63114,3
24095,72866,3
24095,86350,4
24095,103491,4
24095,114246,1
24095,127698,4
24095,128232,4
24096,4154,4
24096,28854,3
24096,33292,1
24096,34486,1
24096,38855,3
24096,48731,2
24096,90195,1
24096,101211,1
24096,122141,1
24096,134870,4
24097,7294,5
24097,17274,5
24097,29473,5
24097,44342,5
24097,55861,5
24097,64330,5
24097,76870,5
24097,100725,5
24097,101799,5
24097,107562,5
24098,5542,3
24098,34076,5
24098,40319,3
24098,41259,3
24098,53385,3
24098,77050,3
24098,78026,3
24098,95743,4
24098,115039,1
24098,131807,3
24099,1652,1
24099,2764,1
24099,4840,1
24099,20630,1
24099,36188,1
24099,70896,1
24099,92109,1
24099,105685,1
24099,110005,1
24099,125401,1
24100,1682,1
24100,40419,1
24100,42581,1
24100,49948,5
24100,109298,4
24100,116053,1
24100,117446,1
24100,117747,5
24100,119945,5
24100,127808,1
24101,5152,5
24101,11056,5
24101,28539,5
24101,31971,3
24101,61812,5
24101,80236,5
24101,88894,5
24101,98526,1
24101,111316,5
24101,125674,3
24102,1955,5
24102,25408,5
24102,26723,3
24102,42291,1
24102,50249,5
24102,95898,1
24102,99945,5
24102,111711,5
24102,125100,5
24102,136257,5
24103,11562,2
24103,28274,2
24103,30211,3
24103,36671,2
24103,59597,1
24103,76071,2
24103,85033,2
24103,85868,2
24103,100824,3
24103,102615,2
24104,12614,5
24104,42351,5
24104,50484,5
24104,84310,5
24104,90743,5
24104,123500,5
24104,129700,4
24104,130232,4
24104,135290,5
24104,136286,5
24105,16909,2
24105,22653,3
24105,34249,5
24105,46965,1
24105,68338,4
24105,69712,4
24105,69792,3
24105,107521,4
24105,110229,3
24105,115141,5
24106,10075,2
24106,19598,4
24106,24688,1
24106,25856,4
24106,60895,2
24106,64776,4
24106,70553,2
24106,81889,2
24106,114700,1
24106,127269,1
24107,4166,4
24107,4634,5
24107,26906,5
24107,45073,5
24107,56978,5
24107,61812,2
24107,67376,4
24107,86946,2
24107,113044,5
24107,118889,5
24108,29597,1
24108,37174,2
24108,37418,1
24108,50459,1
24108,64138,3
24108,73302,1
24108,73789,1
24108,78486,1
24108,91509,3
24108,109985,3
24109,12877,4
24109,25723,5
24109,31187,2
24109,31678,5
24109,35338,5
24109,53748,5
24109,98892,5
24109,112879,4
24109,115730,2
24109,122961,4
24110,15487,3
24110,37231,4
24110,38741,5
24110,65104,4
24110,67486,1
24110,68129,5
24110,70713,5
24110,95958,1
24110,100988,1
24110,106964,4
24111,2263,5
24111,26180,1
24111,27594,1
24111,61007,5
24111,68234,5
24111,85592,5
24111,100370,5
24111,105946,3
24111,106696,1
24111,116278,5
24112,7276,5
24112,20334,5
24112,56876,5
24112,75556,5
24112,75837,5
24112,91934,5
24112,103636,5
24112,107459,5
24112,113617,5
24112,120490,5
24113,13202,5
24113,85214,5
24113,97730,5
24113,106774,5
24113,108488,5
24113,109218,4
24113,111366,5
24113,117873,4
24113,121649,1
24113,127687,5
24114,3676,4
24114,5157,5
24114,11187,4
24114,34276,5
24114,54732,4
24114,80217,3
24114,95285,4
24114,117173,5
24114,125923,3
24114,131963,4
24115,2798,5
24115,7453,4
24115,11498,1
24115,17559,1
24115,19180,3
24115,70804,2
24115,77198,3
24115,104445,2
24115,116089,2
24115,128080,3
24116,13366,5
24116,19919,4
24116,24644,5
24116,36516,5
24116,38630,3
24116,45448,5
24116,47570,5
24116,54684,5
24116,106817,5
24116,115935,4
24117,5733,1
24117,14057,2
24117,17925,1
24117,22565,1
24117,30923,1
24117,71855,4
24117,124609,1
24117,125160,1
24117,131253,3
24117,135124,1
24118,5305,5
24118,12806,4
24118,27993,3
24118,31467,5
24118,35778,1
24118,62345,4
24118,76522,5
24118,98222,5
24118,102248,5
24118,118377,1
24119,20769,5
24119,33340,3
24119,34719,3
24119,61620,4
24119,66793,3
24119,69133,3
24119,78389,3
24119,86922,3
24119,102164,4
24119,125154,4
24120,21255,1
24120,22340,5
24120,25791,5
24120,39307,1
24120,61658,1
24120,79249,2
24120,87416,5
24120,109046,2
24120,111276,1
24120,120158,2
24121,2499,5
24121,8073,5
24121,10046,3
24121,10749,4
24121,48836,3
24121,57572,3
24121,84398,3
24121,103620,5
24121,106900,3
24121,130026,3
24122,3385,4
24122,13118,1
24122,31231,4
24122,32072,1
24122,57180,2
24122,75168,2
24122,79622,2
24122,101319,4
24122,115883,4
24122,119511,5
24123,4913,4
24123,15028,5
24123,22424,3
24123,29661,5
24123,51087,4
24123,72455,5
24123,87967,3
24123,110003,1
24123,119065,5
24123,119119,5
24124,624,4
24124,854,5
24124,9186,1
24124,14019,5
24124,50215,5
24124,122212,5
24124,131920,3
24124,132833,5
24124,134265,5
24124,135489,3
24125,2134,5
24125,46250,5
24125,60358,5
24125,73206,3
24125,83543,5
24125,95524,5
24125,117366,3
24125,121943,5
24125,131629,1
24125,131792,5
24126,4137,1
24126,15537,1
24126,37699,1
24126,52049,2
24126,63101,3
24126,64313,1
24126,65207,5
24126,73804,4
24126,95525,4
24126,106935,5
24127,14092,3
24127,43485,1
24127,62521,5
24127,71657,1
24127,74752,2
24127,80393,3
24127,95369,1
24127,98787,1
24127,98815,1
24127,134987,1
24128,19279,5
24128,24423,5
24128,44997,3
24128,55065,5
24128,67758,5
24128,86082,5
24128,88713,1
24128,98545,2
24128,112127,4
24128,119594,5
24129,8525,1
24129,31953,1
24129,37127,5
24129,37349,2
24129,55518,1
24129,71124,5
24129,75054,1
24129,92416,4
24129,95279,4
24129,132305,5
24130,12550,5
24130,20872,1
24130,27683,4
24130,45000,1
24130,45085,2
24130,48346,2
24130,61975,5
24130,65287,1
24130,72393,1
24130,77551,5
24131,9174,5
24131,22763,4
24131,34759,3
24131,45379,1
24131,60465,1
24131,84391,1
24131,84589,4
24131,118738,4
24131,131048,3
24131,133057,1
24132,14064,3
24132,31022,4
24132,37757,4
24132,50168,2
24132,50721,2
24132,60888,1
24132,61221,4
24132,94426,2
24132,96575,4
24132,123807,2
24133,7499,2
24133,7967,1
24133,13350,2
24133,42617,1
24133,53635,4
24133,57455,2
24133,62991,1
24133,83661,2
24133,97006,1
24133,115424,1
24134,3962,5
24134,32541,5
24134,33057,5
24134,50319,5
24134,51944,5
24134,52611,1
24134,58217,5
24134,72682,1
24134,105818,5
24134,110407,5
24135,20783,5
24135,22746,5
24135,30279,1
24135,54218,1
24135,54769,3
24135,63858,1
24135,73703,5
24135,88313,5
24135,122065,5
24135,123754,1
24136,24427,2
24136,44232,1
24136,44255,4
24136,61077,1
24136,73119,4
24136,85255,1
24136,91987,2
24136,109478,5
24136,115422,2
24136,116257,1
24137,17511,5
24137,18571,4
24137,23169,5
24137,26358,4
24137,106171,4
24137,112389,4
24137,122112,3
24137,128016,3
24137,134269,4
24137,134875,4
24138,22175,2
24138,30173,2
24138,51443,2
24138,51655,1
24138,52627,2
24138,72056,1
24138,76673,2
24138,87880,3
24138,104487,3
24138,136338,1
24139,19280,5
24139,42598,5
24139,90845,1
24139,97838,1
24139,100775,5
24139,110507,1
24139,113668,5
24139,115591,1
24139,129365,5
24139,130232,5
24140,1762,1
24140,5345,1
24140,25182,1
24140,43880,4
24140,49997,1
24140,51521,1
24140,77330,1
24140,77444,1
24140,97148,1
24140,123898,1
24141,5744,1
24141,45180,5
24141,48300,4
24141,62287,2
24141,66816,5
24141,82859,5
24141,104948,5
24141,113823,4
24141,118078,5
24141,124898,5
24142,6049,4
24142,13859,4
24142,54179,3
24142,57268,4
24142,68686,3
24142,72253,1
24142,81076,3
24142,98708,5
24142,120905,4
24142,123926,4
24143,2499,5
24143,4016,4
24143,12225,5
24143,40738,3
24143,75378,5
24143,87023,4
24143,106539,5
24143,115657,4
24143,121196,5
24143,131215,4
24144,18834,1
24144,34134,3
24144,43827,5
24144,56660,5
24144,65793,4
24144,66930,1
24144,79622,5
24144,105694,1
24144,109304,1
24144,135772,1
24145,16019,5
24145,22193,5
24145,30981,5
24145,77484,5
24145,89996,5
24145,101528,5
24145,102439,5
24145,106935,5
24145,118463,1
24145,130700,5
24146,19941,5
24146,26452,5
24146,38694,3
24146,43637,5
24146,61798,5
24146,87118,5
24146,102532,5
24146,116978,5
24146,131052,5
24146,134697,4
24147,15640,1
24147,31644,4
24147,34246,1
24147,50280,1
24147,66063,1
24147,78724,1
24147,80793,1
24147,112909,5
24147,125346,5
24147,130138,5
24148,27504,5
24148,30309,3
24148,34110,5
24148,37178,5
24148,89124,5
24148,96522,1
24148,99543,5
24148,106861,3
24148,123423,5
24148,128528,1
24149,619,1
24149,1724,4
24149,31324,4
24149,35598,5
24149,36009,1
24149,41987,1
24149,74249,5
24149,93493,1
24149,93936,1
24149,131787,1
24150,10410,5
24150,32279,5
24150,54063,4
24150,55598,3
24150,55979,1
24150,85235,4
24150,97613,4
24150,102784,5
24150,122346,5
24150,135481,1
24151,38731,5
24151,48939,1
24151,58208,1
24151,68553,5
24151,73430,5
24151,75190,5
24151,77968,5
24151,92881,5
24151,96921,5
24151,130617,3
24152,19158,5
24152,22209,4
24152,23381,5
24152,38279,4
24152,44861,5
24152,78078,5
24152,99989,5
24152,118963,5
24152,119103,4
24152,131213,5
24153,38515,1
24153,47599,5
24153,52046,5
24153,64316,2
24153,66435,1
24153,74091,5
24153,76872,5
24153,85091,5
24153,89789,5
24153,123344,5
24154,1091,1
24154,8063,2
24154,20020,1
24154,48743,1
24154,63080,1
24154,89758,1
24154,92567,1
24154,95099,1
24154,104119,1
24154,117811,1
24155,23216,1
24155,25898,2
24155,27849,1
24155,38828,2
24155,59692,3
24155,70396,4
24155,74936,2
24155,86436,1
24155,88811,3
24155,111606,3
24156,12859,5
24156,12861,1
24156,52042,5
24156,52156,1
24156,67065,2
24156,96195,3
24156,100899,3
24156,120976,3
24156,125772,3
24156,127440,1
24157,9660,1
24157,21327,1
24157,27083,1
24157,63594,5
24157,68473,5
24157,78564,5
24157,98988,1
24157,100275,5
24157,114444,5
24157,121915,4
24158,42184,5
24158,51321,5
24158,67933,5
24158,84409,1
24158,86366,1
24158,93166,1
24158,97591,3
24158,105362,5
24158,106935,3
24158,112168,1
24159,459,5
24159,42906,5
24159,53425,1
24159,53635,5
24159,61455,1
24159,71156,4
24159,78012,3
24159,81482,3
24159,83333,4
24159,99024,3
24160,5325,1
24160,19669,4
24160,27435,5
24160,33723,4
24160,53073,4
24160,100491,4
24160,105059,5
24160,106503,4
24160,107216,1
24160,125049,3
24161,21337,5
24161,31558,5
24161,35186,5
24161,50629,5
24161,67688,1
24161,78469,1
24161,83932,1
24161,96552,1
24161,125306,5
24161,129221,1
24162,44833,4
24162,45670,5
24162,49537,3
24162,63575,3
24162,69319,4
24162,70553,3
24162,84450,4
24162,84921,4
24162,101476,4
24162,108406,3
24163,7278,1
24163,12842,2
24163,15503,3
24163,25182,1
24163,26806,4
24163,31323,5
24163,70721,5
24163,113452,4
24163,116589,1
24163,120958,2
24164,14288,4
24164,26971,1
24164,27539,4
24164,36126,5
24164,85802,5
24164,90662,4
24164,101551,1
24164,110476,1
24164,121682,4
24164,134154,2
24165,33057,4
24165,49904,4
24165,84513,3
24165,91650,4
24165,94604,4
24165,104487,3
24165,113052,4
24165,121455,4
24165,127036,4
24165,134626,1
24166,3507,4
24166,3785,5
24166,4068,2
24166,24613,3
24166,62017,1
24166,82241,4
24166,109264,4
24166,112495,1
24166,126062,3
24166,133368,4
24167,11737,1
24167,22593,1
24167,34282,1
24167,52539,1
24167,57833,1
24167,72762,1
24167,84310,1
24167,89164,1
24167,114670,1
24167,124048,1
24168,4692,3
24168,39910,1
24168,47973,2
24168,56132,1
24168,75689,2
24168,76336,3
24168,91789,1
24168,94604,1
24168,103443,1
24168,107887,2
24169,3442,1
24169,13140,3
24169,20926,5
24169,28014,4
24169,33572,1
24169,40419,4
24169,53200,3
24169,73020,4
24169,86879,1
24169,136098,2
24170,11309,1
24170,54471,2
24170,56349,1
24170,58479,1
24170,82448,2
24170,106043,3
24170,117615,1
24170,120530,1
24170,125522,5
24170,130003,3
24171,16794,5
24171,18937,5
24171,20711,5
24171,40979,1
24171,46857,5
24171,51615,5
24171,56155,1
24171,87880,5
24171,89964,5
24171,118562,4
24172,6833,2
24172,25182,1
24172,36561,4
24172,59736,3
24172,73707,4
24172,90171,5
24172,90409,3
24172,97462,5
24172,105920,2
24172,118577,5
24173,5052,5
24173,8213,5
24173,14016,5
24173,24129,5
24173,42677,2
24173,57462,5
24173,64004,1
24173,78222,4
24173,80616,5
24173,94618,5
24174,19367,2
24174,35812,3
24174,47332,3
24174,53988,5
24174,54120,5
24174,58217,4
24174,62419,3
24174,79914,3
24174,92170,3
24174,124153,2
24175,7584,4
24175,58701,4
24175,71007,4
24175,74197,4
24175,76110,5
24175,82244,4
24175,106324,4
24175,114523,5
24175,121401,5
24175,125557,4
24176,10903,1
24176,29653,3
24176,49489,1
24176,79435,5
24176,92882,3
24176,101698,5
24176,106535,2
24176,118370,5
24176,118508,1
24176,126897,3
24177,14264,1
24177,41458,1
24177,45495,1
24177,58814,1
24177,75278,1
24177,83575,1
24177,97345,1
24177,115959,1
24177,116995,1
24177,130107,5
24178,1666,1
24178,14284,4
24178,54135,4
24178,68941,3
24178,91266,1
24178,93602,1
24178,94157,1
24178,109990,5
24178,110086,4
24178,132318,4
24179,3962,1
24179,6572,3
24179,10885,4
24179,23576,3
24179,51615,3
24179,71649,4
24179,74958,3
24179,91514,1
24179,112290,5
24179,129203,1
24180,20083,4
24180,27754,1
24180,46977,5
24180,64837,4
24180,82039,5
24180,101952,2
24180,103896,2
24180,107549,4
24180,108811,5
24180,115428,5
24181,9810,3
24181,19849,5
24181,38465,1
24181,44545,2
24181,48305,5
24181,53284,5
24181,59455,1
24181,87313,5
24181,92158,4
24181,114659,1
24182,1534,5
24182,42219,5
24182,42300,5
24182,69007,5
24182,84511,5
24182,85276,5
24182,99035,5
24182,116704,5
24182,118406,5
24182,125747,5
24183,4137,5
24183,15721,5
24183,16548,4
24183,17097,5
24183,22225,1
24183,36422,1
24183,74543,1
24183,86570,3
24183,97742,5
24183,99857,1
24184,22746,5
24184,26746,1
24184,43868,1
24184,45375,5
24184,55861,5
24184,101681,1
24184,110235,4
24184,112191,1
24184,123117,5
24184,134680,2
24185,33263,1
24185,41570,1
24185,44885,5
24185,50663,5
24185,52921,4
24185,71572,4
24185,107996,1
24185,115920,4
24185,126757,1
24185,130458,5
24186,3723,3
24186,25414,4
24186,34996,3
24186,57158,4
24186,60465,3
24186,77516,4
24186,112081,3
24186,121000,5
24186,124199,3
24186,134452,4
24187,30138,3
24187,35330,3
24187,43164,4
24187,68210,2
24187,72883,4
24187,80077,3
24187,85126,3
24187,100741,4
24187,102905,2
24187,129657,3
24188,7321,5
24188,23866,4
24188,40037,5
24188,44714,5
24188,59736,5
24188,69467,5
24188,83991,5
24188,96821,5
24188,98950,5
24188,110721,4
24189,9837,3
24189,22746,1
24189,30173,1
24189,40037,5
24189,40712,3
24189,66062,1
24189,130678,1
24189,132175,5
24189,133755,1
24189,136338,5
24190,23576,1
24190,38888,1
24190,42723,4
24190,53200,1
24190,56660,3
24190,67486,3
24190,69526,1
24190,103605,2
24190,110523,3
24190,125062,4
24191,22807,2
24191,32111,5
24191,33851,1
24191,64073,3
24191,67912,5
24191,80296,5
24191,83692,1
24191,92994,5
24191,95489,1
24191,128719,1
24192,3396,4
24192,12709,3
24192,26323,5
24192,32744,4
24192,32955,3
